Compound_ID,Compound_Name,Plant_Name,Common_Name,Plant_Family,Plant_Part,Country_of_Use,PubChem_CID,Canonical_SMILES,InChIKey,Molecular_Formula,Molecular_Weight,LogP,HBD,HBA,TPSA,Rotatable_Bonds,Lipinski_Violations,Lipinski_Status,Reported_Activity,Assay_Target,DOI_Reference,Reference_Year,Compound_Class,Compound_Superclass,Data_Source,Notes,Validation_Status,Fraction_CSP3,Ring_Count,Aromatic_Ring_Count,Heavy_Atom_Count,Molar_Refractivity,QED_Score,Veber_Status,Ghose_Violations,Ghose_Status
AFRO-0216,Oleic acid,Carica papaya L.,Papaya,Caricaceae,Seeds,Nigeria; Globally,445639,CCCCCCCC/C=C\CCCCCCCC(=O)O,ZQPPMHVWECSIRJ-KTKRTIGZSA-N,C18H34O2,282.4679999999999,6.108500000000006,1,1,37.3,15,1,Pass,"Antidiabetic, α-amylase & α-glucosidase inhibitor","α-Amylase, α-Glucosidase",10.1016/j.crbiot.2020.11.001,2020,Monounsaturated Fatty Acid,Lipid,Current Research in Biotechnology,Bioactive seed constituent reported in Agada et al. (2020) to inhibit α-amylase and α-glucosidase enzymes.,Verified,0.8333333333333334,0,0,20,87.08780000000007,0.2905169417988814,Fail,1,Fail
AFRO-0217,Octadecanoic acid (Stearic acid),Carica papaya L.,Papaya,Caricaceae,Seeds / Unripe fruit,Nigeria; Globally,5281,CCCCCCCCCCCCCCCCCC(=O)O,QIQXTHQIDYTFRH-UHFFFAOYSA-N,C18H36O2,284.4839999999999,6.332500000000007,1,1,37.3,16,1,Pass,"Antidiabetic, carbohydrate digestive enzyme inhibitor","α-Amylase, α-Glucosidase",10.1016/j.crbiot.2020.11.001,2020,Saturated Fatty Acid,Lipid,Current Research in Biotechnology,Fatty acid component of seeds and fruit exhibiting enzyme inhibitory activity relevant to glycemic control.,Verified,0.9444444444444444,0,0,20,87.18180000000008,0.3360419785922725,Fail,1,Fail
AFRO-0218,n-Hexadecanoic acid (Palmitic acid),Carica papaya L.,Papaya,Caricaceae,Seeds,Nigeria; Globally,985,CCCCCCCCCCCCCCCC(=O)O,IPCSVZSSVZVIGE-UHFFFAOYSA-N,C16H32O2,256.4299999999999,5.552300000000005,1,1,37.3,14,1,Pass,"Antidiabetic, α-glucosidase inhibitor",α-Glucosidase,10.1016/j.crbiot.2020.11.001,2020,Saturated Fatty Acid,Lipid,Current Research in Biotechnology,Seed fatty acid constituent shown to inhibit carbohydrate digestive enzymes.,Verified,0.9375,0,0,18,77.94780000000007,0.4134897831112085,Fail,1,Fail
AFRO-0219,"11-Octadecenoic acid, methyl ester",Carica papaya L.,Papaya,Caricaceae,Seeds,Nigeria; Globally,5364522,CCCCCC/C=C\CCCCCCCCCC(=O)OC,PVVODBCDJBGMJL-HJWRWDBZSA-N,C19H36O2,296.4949999999999,6.196900000000007,0,2,26.3,15,1,Pass,Antidiabetic seed constituent,"α-Amylase, α-Glucosidase",10.1016/j.crbiot.2020.11.001,2020,Fatty Acid Methyl Ester,Lipid,Current Research in Biotechnology,Unsaturated fatty acid ester in seed extract with documented antidiabetic enzyme inhibition.,Verified,0.8421052631578947,0,0,21,91.46800000000007,0.2042732572729177,Fail,1,Fail
AFRO-0221,Quercetin,Carica papaya L.,Papaya,Caricaceae,Leaves / Fruit,Nigeria; Globally,5280343,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,REFJWTPEDVJJIY-UHFFFAOYSA-N,C15H10O7,302.238,1.988000000000001,5,7,131.36,1,0,Pass,"Hypoglycemic, antioxidant, insulin sensitizer","α-Glucosidase, GLUT4",10.1016/j.crbiot.2020.11.001,2020,Flavonol,Flavonoid,Current Research in Biotechnology,Flavonoid constituent in leaves/pulp implicated in glucose homeostasis and antidiabetic activity.,Verified,0.0,3,3,22,76.24399999999999,0.4341904402990981,Pass,0,Pass
AFRO-0223,β-Sitosterol,Momordica charantia,Bitter Melon,Cucurbitaceae,Fruit; Leaf,Nigeria; Globally,173183,CCC(CC(C)C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,JXSLSBUDRMPQIU-UHFFFAOYSA-N,C28H48O,372.6370000000002,6.998600000000009,1,1,20.23,4,1,Pass,Antidiabetic,Diabetes mellitus,10.1016/j.heliyon.2022.e09253,2022,Phytosterol,Steroid,Heliyon Review,Listed phytosterol,Verified,0.9230769230769231,4,0,27,114.4358000000001,0.5267234060648431,Pass,1,Fail
AFRO-0224,Campesterol,Momordica charantia,Bitter Melon,Cucurbitaceae,Fruit; Leaf,Nigeria; Globally,5280794,CCC(C)C(C)CCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,KBCUEZZDVQYXRC-UHFFFAOYSA-N,C29H48O,414.7180000000003,8.02480000000001,1,1,20.23,6,1,Pass,Antidiabetic,Diabetes mellitus,10.1016/j.heliyon.2022.e09253,2022,Phytosterol,Steroid,Heliyon Review,Listed phytosterol,Verified,0.9310344827586207,4,0,30,128.2168000000001,0.436095641737511,Pass,1,Fail
AFRO-0225,Stigmasterol,Momordica charantia,Bitter Melon,Cucurbitaceae,Fruit; Leaf,Nigeria; Globally,5742590,CCC(C=CC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C)C(C)C,HCXVJBMSMIARIN-UHFFFAOYSA-N,C35H60O6,412.7020000000003,7.80080000000001,1,1,20.23,5,1,Pass,Antidiabetic,Diabetes mellitus,10.1016/j.heliyon.2022.e09253,2022,Sterol Glycoside,Steroid,Heliyon Review,Listed phytosterol,Verified,0.8620689655172413,4,0,30,128.1228000000001,0.4565998441610757,Pass,1,Fail
AFRO-0226,Daucosterol,Momordica charantia,Bitter Melon,Cucurbitaceae,Fruit; Leaf,Nigeria; Globally,99474,CCC(CC(C)C)C1CCC2C3CC=C4CC(OC5OC(CO)C(O)C(O)C5O)CCC4(C)C3CCC12C,YQLINUKMXMQEAV-UHFFFAOYSA-N,C27H42O3,534.7780000000002,4.822800000000004,4,6,99.38000000000001,7,1,Pass,Antidiabetic,Diabetes mellitus,10.1016/j.heliyon.2022.e09253,2022,Steroidal Sapogenin,Steroid,Heliyon Review,Listed phytosterol,Verified,0.9375,5,0,38,147.0691999999999,0.3495907122229384,Pass,2,Fail
AFRO-0227,Diosgenin,Momordica charantia,Bitter Melon,Cucurbitaceae,Fruit; Leaf,Nigeria; Globally,370,CC1CCC2(O1)C(C)C1C2C2C3CC=C4CC(O)CCC4(C)C3CCC21C,UDTICYZPUZVFAD-UHFFFAOYSA-N,C7H6O5,370.5770000000002,5.349700000000006,1,2,29.46,0,1,Pass,"Antioxidant, Antidiabetic",Diabetes mellitus,10.1016/j.heliyon.2022.e09253,2022,Phenolic Acid,Phenolic Compound,Heliyon Review,Phenolic constituent,Verified,0.92,6,0,27,107.1318000000001,0.5825071268280678,Pass,0,Pass
AFRO-0228,Gallic Acid,Momordica charantia,Bitter Melon,Cucurbitaceae,Fruit; Leaf,Nigeria; Globally,1794427,O=C(O)c1cc(O)c(O)c(O)c1,LNTHITQWFMADLM-UHFFFAOYSA-N,C16H18O9,170.12,0.5016000000000003,4,4,97.99,1,0,Pass,"Antioxidant, Antidiabetic",Diabetes mellitus,10.1016/j.heliyon.2022.e09253,2022,Phenolic Acid,Phenolic Compound,Heliyon Review,Phenolic constituent,Verified,0.0,1,1,12,38.3957,0.4598882295004827,Pass,2,Fail
AFRO-0229,Chlorogenic Acid,Momordica charantia,Bitter Melon,Cucurbitaceae,Fruit; Leaf,Nigeria; Globally,689043,O=C(C=Cc1ccc(O)c(O)c1)OC1CC(O)(C(=O)O)CCC1O,DNVVQXSLOPCIJD-UHFFFAOYSA-N,C9H8O4,338.312,0.3833,5,7,144.52,4,0,Pass,"Antioxidant, Antidiabetic",Diabetes mellitus,10.1016/j.heliyon.2022.e09253,2022,Phenolic Acid,Phenolic Compound,Heliyon Review,Phenolic constituent,Verified,0.375,2,1,24,81.12900000000002,0.300988355449203,Fail,0,Pass
AFRO-0230,Caffeic Acid,Momordica charantia,Bitter Melon,Cucurbitaceae,Fruit; Leaf,Nigeria; Globally,9064,O=C(O)C=Cc1ccc(O)c(O)c1,QAIPRVGONGVQAS-UHFFFAOYSA-N,C15H14O6,180.159,1.1956,3,3,77.76,2,0,Pass,Antioxidant,Oxidative stress,10.1016/j.heliyon.2022.e09253,2022,Flavonoid,Flavonoid,Heliyon Review,Phenolic constituent,Verified,0.0,1,1,13,46.44140000000001,0.4716213331416678,Pass,1,Fail
AFRO-0231,Catechin,Momordica charantia,Bitter Melon,Cucurbitaceae,Fruit; Leaf,Nigeria; Globally,72276,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2,PFTAWBLQPZVEMU-UHFFFAOYSA-N,C15H14O6,290.271,1.546100000000001,5,6,110.38,1,0,Pass,Antioxidant,Oxidative stress,10.1016/j.heliyon.2022.e09253,2022,Flavonoid,Flavonoid,Heliyon Review,Phenolic constituent,Verified,0.2,3,2,21,72.62300000000002,0.5095927314649248,Pass,0,Pass
AFRO-0232,Epicatechin,Momordica charantia,Bitter Melon,Cucurbitaceae,Fruit; Leaf,Nigeria; Globally,5280343,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2,PFTAWBLQPZVEMU-UHFFFAOYSA-N,C15H10O7,290.271,1.546100000000001,5,6,110.38,1,0,Pass,"Antioxidant, Antidiabetic",Diabetes mellitus,10.1016/j.heliyon.2022.e09253,2022,Flavonoid,Flavonoid,Heliyon Review,Phenolic constituent,Verified,0.2,3,2,21,72.62300000000002,0.5095927314649248,Pass,0,Pass
AFRO-0233,Quercetin,Momordica charantia,Bitter Melon,Cucurbitaceae,Fruit; Leaf,Nigeria; Globally,5280863,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,REFJWTPEDVJJIY-UHFFFAOYSA-N,C15H10O6,302.238,1.988000000000001,5,7,131.36,1,0,Pass,Antioxidant,Oxidative stress,10.1016/j.heliyon.2022.e09253,2022,Flavonoid,Flavonoid,Heliyon Review,Phenolic constituent,Verified,0.0,3,3,22,76.24399999999999,0.4341904402990981,Pass,0,Pass
AFRO-0234,Kaempferol,Momordica charantia,Bitter Melon,Cucurbitaceae,Fruit; Leaf,Nigeria; Globally,5280805,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,IYRMWMYZSQPJKC-UHFFFAOYSA-N,C27H30O16,286.239,2.282400000000001,4,6,111.13,1,0,Pass,"Antioxidant, Antidiabetic",Diabetes mellitus,10.1016/j.heliyon.2022.e09253,2022,Flavonoid Glycoside,Flavonoid,Heliyon Review,Phenolic constituent,Verified,0.0,3,3,21,74.5792,0.5458513994143424,Pass,0,Pass
AFRO-0235,Rutin,Momordica charantia,Bitter Melon,Cucurbitaceae,Fruit; Leaf,Nigeria; Globally,5280804,CC1OC(OCC2OC(Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,IKGXIBQEEMLURG-UHFFFAOYSA-N,C21H20O12,610.5210000000006,-1.6871,10,16,269.4299999999999,6,3,Fail,Antioxidant,Oxidative stress,10.1016/j.heliyon.2022.e09253,2022,Flavonoid Glycoside,Flavonoid,Heliyon Review,Phenolic constituent,Verified,0.4444444444444444,5,3,43,140.1960000000002,0.1395178432216246,Fail,3,Fail
AFRO-0236,Isoquercitrin,Momordica charantia,Bitter Melon,Cucurbitaceae,Fruit; Leaf,Nigeria; Globally,5281855,O=c1c(OC2OC(CO)C(O)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,OVSQVDMCBVZWGM-UHFFFAOYSA-N,C14H6O8,464.3790000000001,-0.5388999999999997,8,12,210.51,4,2,Fail,Antioxidant,Oxidative stress,10.1016/j.heliyon.2022.e09253,2022,Polyphenol,Phenolic Compound,Heliyon Review,Phenolic constituent,Verified,0.2857142857142857,4,3,33,108.9744,0.2288751447852227,Fail,1,Fail
AFRO-0237,Ellagic Acid,Momordica charantia,Bitter Melon,Cucurbitaceae,Fruit; Leaf,Ghana; Egypt; Nigeria,445858,O=c1oc2c(O)c(O)cc3c(=O)oc4cc(O)cc1c4c23,CEHLIOFGANXOMT-UHFFFAOYSA-N,C10H10O4,286.1949999999999,1.6072,3,7,121.11,0,0,Pass,Antioxidant,Oxidative stress,10.1016/j.heliyon.2022.e09253,2022,Phenolic Acid,Phenolic Compound,Heliyon Review,Phenolic constituent,Verified,0.0,4,4,21,72.2124,0.2548378843868956,Pass,0,Pass
AFRO-0238,Ferulic Acid,Momordica charantia,Bitter Melon,Cucurbitaceae,Fruit; Leaf,Ghana; Egypt; Nigeria,72,COc1cc(C=CC(=O)O)ccc1O,KSEBMYQBYZTDHS-UHFFFAOYSA-N,C7H6O4,194.186,1.4986,2,3,66.76,3,0,Pass,Antioxidant,Oxidative stress,10.1016/j.heliyon.2022.e09253,2022,Phenolic Acid,Phenolic Compound,Heliyon Review,Phenolic constituent,Verified,0.1,1,1,14,51.32860000000002,0.715320210715463,Pass,1,Fail
AFRO-0239,Protocatechuic Acid,Momordica charantia,Bitter Melon,Cucurbitaceae,Fruit; Leaf,Ghana; Egypt; Nigeria,8468,O=C(O)c1ccc(O)c(O)c1,YQUVCSBJEUQKSH-UHFFFAOYSA-N,C8H8O4,154.121,0.7959999999999998,3,3,77.76,1,0,Pass,Antioxidant,Oxidative stress,10.1016/j.heliyon.2022.e09253,2022,Phenolic Acid,Phenolic Compound,Heliyon Review,Phenolic constituent,Verified,0.0,1,1,11,36.7309,0.5224912248827285,Pass,3,Fail
AFRO-0240,Vanillic Acid,Momordica charantia,Bitter Melon,Cucurbitaceae,Fruit; Leaf,Ghana; Egypt; Nigeria,637542,COc1cc(C(=O)O)ccc1O,WKOLLVMJNQIZCI-UHFFFAOYSA-N,C9H8O3,168.148,1.099,2,3,66.76,2,0,Pass,Antioxidant,Oxidative stress,10.1016/j.heliyon.2022.e09253,2022,Phenolic Acid,Phenolic Compound,Heliyon Review,Phenolic constituent,Verified,0.125,1,1,12,41.61810000000001,0.6933988517563217,Pass,1,Fail
AFRO-0241,p-Coumaric Acid,Momordica charantia,Bitter Melon,Cucurbitaceae,Fruit; Leaf,Ghana; Egypt; Nigeria,5281672,O=C(O)C=Cc1ccc(O)cc1,NGSWKAQJJWESNS-UHFFFAOYSA-N,C15H10O8,164.16,1.49,2,2,57.53,2,0,Pass,Antioxidant,Oxidative stress,10.1016/j.heliyon.2022.e09253,2022,Flavonoid,Flavonoid,Heliyon Review,Phenolic constituent,Verified,0.0,1,1,12,44.77660000000001,0.65083387330713,Pass,1,Fail
AFRO-0242,Myricetin,Parquetina nigrescens,Ogbo,Asclepiadaceae,"Fruits, Leave",Nigeria,Not reported in paper,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,IKMDFBPHZNJCSN-UHFFFAOYSA-N,Not reported in paper,318.237,1.6936,6,8,151.59,1,1,Pass,Antidiabetic; best docking hit,"α-Amylase, α-Glucosidase, SGLT2, PPAR-γ, 11β-HSD, DPP-IV",10.1177/11779322231223857,2024,Flavonoid glycoside,Flavonoid,"Ayoola et al., 2024",Best binder against all investigated diabetes targets.,Verified,0.0,3,3,23,77.90879999999999,0.3707504645634647,Fail,0,Pass
AFRO-0243,Convallatoxin,Parquetina nigrescens,Ogbo,Asclepiadaceae,"Fruits, Leave",Nigeria,443926,CC1OC(OC2CC(O)C3(O)C(CCC4C3CCC3(C=O)C(C5=CC(=O)OC5)C(O)CC43O)C2)C(O)C(O)C1O,UUGRGPZFFDJCDI-UHFFFAOYSA-N,C29H42O10,568.6160000000006,-1.698499999999997,7,12,203.44,4,3,Fail,Antidiabetic constituent,Not specified,10.1177/11779322231223857,2024,Cardiac glycoside,Steroid,Literature cited in paper,Previously isolated from ethyl acetate root bark fraction.,Verified,0.8571428571428571,6,0,40,132.9596000000002,0.115246653051886,Fail,3,Fail
AFRO-0244,Nigrescigenin,Parquetina nigrescens,Ogbo,Asclepiadaceae,"Fruits, Leave",Nigeria,101855610,CC12CCC(O)CC1C1CCC3(O)C(C4=CC(=O)OC4)CCC3(O)C1=CC2=O,GWNHTBQCFJLWJT-UHFFFAOYSA-N,C23H32O6,388.4600000000001,1.4282,3,6,104.06,1,0,Pass,Not specified,Not specified,10.1177/11779322231223857,2024,Steroidal constituent,Steroid,Literature cited in paper,Previously isolated compound.,Verified,0.7272727272727273,5,0,28,98.93440000000004,0.5872753221734899,Pass,0,Pass
AFRO-0245,Periplogenin,Parquetina nigrescens,Ogbo,Asclepiadaceae,"Fruits, Leave",Nigeria,441829,CC12CCC(O)CC1C1CCC3(O)C(C4=CC(=O)OC4)CCC3(O)C1CCC2O,SOSFBBHTXJATJS-UHFFFAOYSA-N,C23H34O5,406.5190000000001,1.69,4,6,107.22,1,0,Pass,Not specified,Not specified,10.1177/11779322231223857,2024,Steroidal constituent,Steroid,Literature cited in paper,Previously isolated compound.,Verified,0.8695652173913043,5,0,29,104.5752000000001,0.4938715723894149,Pass,0,Pass
AFRO-0246,Strophantidin,Parquetina nigrescens,Ogbo,Asclepiadaceae,"Fruits, Leave",Nigeria,441865,O=CC12CCC3C4CC(O)C(O)CC4(O)CCC3C1(O)CC(O)C2C1=CC(=O)OC1,ORYGYPKFKSBNAN-UHFFFAOYSA-N,C23H32O6,422.4740000000001,-0.5503,5,8,144.52,2,0,Pass,Not specified,Not specified,10.1177/11779322231223857,2024,Cardiac glycoside,Steroid,Literature cited in paper,Previously isolated compound.,Verified,0.8181818181818182,5,0,30,101.738,0.2944869127014068,Fail,1,Fail
AFRO-0247,Strophantidol,Parquetina nigrescens,Ogbo,Asclepiadaceae,"Fruits, Leave",Nigeria,119827,O=C1C=C(C2C(O)CC3(O)C4CCC5(O)CC(O)C(O)CC5C4CCC23CO)CO1,ZBENKQSDTNNGCC-UHFFFAOYSA-N,C23H34O6,424.4900000000001,-0.7568999999999996,6,8,147.68,2,1,Pass,Not specified,Not specified,10.1177/11779322231223857,2024,Cardiac glycoside,Steroid,Literature cited in paper,Previously isolated compound.,Verified,0.8636363636363636,5,0,30,102.7598,0.3171966888455504,Fail,1,Fail
AFRO-0248,16-Acetyl strophantidin,Parquetina nigrescens,Ogbo,Asclepiadaceae,"Fruits, Leave",Nigeria,12305342,CC(=O)OC1CC2(CC1O)C(O)CCC1C2CCC2(C=O)C(C3=CC(=O)OC3)C(O)CC12O,ZNZLHRPHHUBAFA-UHFFFAOYSA-N,C25H34O7,464.5110000000002,0.02049999999999996,4,9,150.59,3,0,Pass,Not specified,Not specified,10.1177/11779322231223857,2024,Cardiac glycoside derivative,Steroid,Literature cited in paper,Previously isolated compound.,Verified,0.7916666666666666,5,0,33,111.2852000000001,0.334688300080392,Fail,0,Pass
AFRO-0249,16-Hydrostrophantidin,Parquetina nigrescens,Ogbo,Asclepiadaceae,"Fruits, Leave",Nigeria,101340,O=CC12CCC3C4CC(O)C(O)CC4(O)CCC3C1(O)C(O)C(O)C2C1=CC(=O)OC1,KQKAXZOXYXQJKW-UHFFFAOYSA-N,C23H32O7,438.4730000000001,-1.579499999999999,6,9,164.75,2,1,Pass,Not specified,Not specified,10.1177/11779322231223857,2024,Cardiac glycoside derivative,Steroid,Literature cited in paper,Previously isolated compound.,Verified,0.8181818181818182,5,0,31,103.1278,0.220426800593114,Fail,1,Fail
AFRO-0250,Noradrenaline,Parquetina nigrescens,Ogbo,Asclepiadaceae,"Fruits, Leave",Nigeria,439260,NCC(O)c1ccc(O)c(O)c1,SFLSHLFXELFNJZ-UHFFFAOYSA-N,C8H11NO3,169.18,0.08989999999999976,4,4,86.71000000000001,2,0,Pass,Not specified,Not specified,10.1177/11779322231223857,2024,Catecholamine alkaloid,Alkaloid,Literature cited in paper,Previously isolated compound.,Verified,0.25,1,1,12,43.78580000000002,0.4724272074622586,Pass,1,Fail
AFRO-0251,Cymarin,Parquetina nigrescens,Ogbo,Asclepiadaceae,"Fruits, Leave",Nigeria,441853,COC1CC(O)C(C)OC1OC1CC(O)C2(O)C(CCC3C2CCC2(C=O)C(C4=CC(=O)OC4)C(O)CC32O)C1,KPBTWNPMSZFFSH-UHFFFAOYSA-N,C30H44O9,566.6440000000003,-0.01519999999999766,5,11,172.21,5,2,Fail,Not specified,Not specified,10.1177/11779322231223857,2024,Cardiac glycoside,Steroid,Literature cited in paper,Previously isolated compound.,Verified,0.8620689655172413,6,0,40,136.3600000000001,0.1720757387339126,Fail,2,Fail
AFRO-0252,Vicine,Momordica charantia,Bitter Melon,Cucurbitaceae,"Fruits, Leave",Nigeria,115132,Nc1nc(OC2OC(CO)C(O)C(O)C2O)c(N)c(=O)[nH]1,WPKPQPCFEWJAEH-UHFFFAOYSA-N,C10H16N4O7,304.259,-3.886999999999999,7,10,197.17,3,1,Pass,Blood glucose lowering activity,Insulin regulation,10.1016/j.heliyon.2022.e09253,2022,Pyrimidine Glycoside,Glycoside,Review Article,One of the best-known antidiabetic constituents,Verified,0.6,2,1,21,68.0777,0.2895938157052904,Fail,1,Fail
AFRO-0253,Combretin B,Combretum zeyheri,Large-fruited Bushwillow,Combretaceae,"Fruits, Leave",Zimbabwe,101602492,COc1ccc(CCc2cc(O)c(OC)c(O)c2)cc1O,KUGBWOHCOLRCPN-UHFFFAOYSA-N,C18H20O6,290.3149999999999,2.605800000000002,3,5,79.15,5,0,Pass,Antidiabetic activity,Multiple diabetes targets,10.1016/j.sajb.2021.11.018,2022,Triterpenoid,Terpenoid,Review article,Listed among the most promising African antidiabetic compounds,Verified,0.25,2,2,21,78.39040000000003,0.788539634717775,Pass,0,Pass
